Date,Open,High,Low,Close,Adj Close,Volume
2023-04-19,139.87885679366238,140.76483454189858,138.32714837942686,139.19541965994011,139.19541965994011,4437172
2023-04-20,139.94345760092457,140.5593207891069,138.91513253413717,139.12097374417394,139.12097374417394,7919875
2023-04-21,137.0776845090967,137.43516200362853,136.965764889699,137.2022025288749,137.2022025288749,6923361
2023-04-22,137.46396713495358,137.48836791651013,136.90593904190868,137.17568865342568,137.17568865342568,2963571
2023-04-23,137.39154394063848,138.2616428145394,137.1788320072774,137.23591886336672,137.23591886336672,6542511
2023-04-24,141.23860138007961,141.25987079093,139.16799144785097,139.699160975852,139.699160975852,9985826
2023-04-25,140.06658746678818,140.9412891394724,138.57019431877592,139.50680001107088,139.50680001107088,4815144
2023-04-26,139.7443885576641,140.3372844874317,139.7050450169956,139.80834735340449,139.80834735340449,4436252
2023-04-27,139.29586536339903,140.71270328221215,139.173755449389,139.77363558369925,139.77363558369925,1817052
2023-04-28,137.8017343859509,139.40374078185337,137.34953535766746,138.6049575460797,138.6049575460797,8596585
2023-04-29,139.84951217852836,140.8474462890617,138.81390534306684,139.74778036059473,139.74778036059473,7269324
2023-04-30,140.12153802063935,140.8504252087332,139.8053819156626,140.4997133932815,140.4997133932815,2428080
2023-05-01,140.5796184855257,142.05793362925567,140.07238367683732,141.29074534032455,141.29074534032455,3521279
2023-05-02,140.05807144340855,140.78328879913906,140.01649858435815,140.3813578855298,140.3813578855298,8503888
2023-05-03,141.24337819465873,142.26402781676984,141.09503499369663,141.78415219646593,141.78415219646593,7119848
2023-05-04,141.2258719512099,141.85337741442828,139.39567101071478,140.38230113367362,140.38230113367362,3726016
2023-05-05,141.40997810594862,142.28365522013496,140.00403953103788,140.9691582274739,140.9691582274739,2244289
2023-05-06,143.15562753262557,144.14369732248318,143.15068755169116,143.15961385328387,143.15961385328387,1442939
2023-05-07,142.9090495975982,143.6773230114627,141.21726574272995,142.1690775281532,142.1690775281532,4282972
2023-05-08,141.64146395237424,142.05923073454156,140.9636598607349,141.60277979855042,141.60277979855042,9692832
2023-05-09,141.27178906297394,142.12378816591513,140.4038707684539,141.70243116363807,141.70243116363807,5414473
2023-05-10,141.96051754815667,142.69809984974557,140.744215653888,141.19895550952185,141.19895550952185,3711793
2023-05-11,139.91774710029807,140.15652424606637,139.1326960498765,139.64829207845574,139.64829207845574,3319124
2023-05-12,139.19823197609853,139.82732916639316,138.7093853958416,139.71685505326175,139.71685505326175,4923227
2023-05-13,138.55938200049386,139.00917349717645,137.89251774294775,138.65455133953566,138.65455133953566,3073290
2023-05-14,138.69033464347845,139.4153827618249,138.55068338872215,139.12814377017082,139.12814377017082,3518970
2023-05-15,137.51731967045487,138.50502765639303,137.4873460805822,138.20871953593704,138.20871953593704,4889877
2023-05-16,140.2217427147204,140.4553504657703,139.45072399936336,139.75865394095456,139.75865394095456,2727408
2023-05-17,139.9301089688534,139.97220215848978,138.2707198858817,138.97540064861835,138.97540064861835,3801742
2023-05-18,137.9540553455031,138.67121306714608,137.75220189338015,138.65333913241267,138.65333913241267,2055675
2023-05-19,139.7483409681276,140.73606335786363,138.7934239164574,139.46685634978232,139.46685634978232,7016854
2023-05-20,137.91067074878745,138.66376516708422,136.94075870268017,138.23599203334837,138.23599203334837,8436754
2023-05-21,138.21988927607015,138.84777861511216,138.12598856028072,138.4634519679525,138.4634519679525,1965188
2023-05-22,139.4743977601155,140.45024200492801,138.80179564189038,139.77059472223493,139.77059472223493,3161088
2023-05-23,137.7311161028338,138.38136537553876,137.28736588352922,138.1631114876737,138.1631114876737,9018006
2023-05-24,138.37200616017842,139.32196734412864,137.4796030918285,138.347745346206,138.347745346206,3320484
2023-05-25,138.19215308224892,139.39397315487,138.01500329280154,138.60762814045444,138.60762814045444,5105223
2023-05-26,139.52467942512166,139.61409042743392,138.69682506000558,139.38945101223175,139.38945101223175,1487510
2023-05-27,138.12738124662908,138.57008107713858,137.28926595698098,138.15250030135365,138.15250030135365,7354986
2023-05-28,136.71256966483617,137.71116199583153,135.76795544536213,136.83204368826938,136.83204368826938,8609964
2023-05-29,136.90020342286547,138.29871727617768,136.21695539457582,137.35398525388626,137.35398525388626,6795250
2023-05-30,137.3625842618353,138.11837143836934,136.86540949782687,137.65096992711946,137.65096992711946,5055447
2023-05-31,138.27915839037823,138.89256977958894,137.28361553726415,137.90146277746535,137.90146277746535,2673879
2023-06-01,138.49836958077452,138.66540352686658,137.3790060024836,138.24791098696232,138.24791098696232,2780752
2023-06-02,137.07910864298455,138.55905489152082,136.5084988963457,137.56788626538383,137.56788626538383,4293331
2023-06-03,137.84980611525944,138.0814778166429,137.76975290284798,137.80013996254482,137.80013996254482,4764455
2023-06-04,138.4689059975294,139.41163777166452,137.16226374033653,138.0932124358435,138.0932124358435,8253817
2023-06-05,136.54415837725645,138.0285076668095,135.8546316262249,137.37886101781714,137.37886101781714,5335518
2023-06-06,139.51631562515186,140.12405242003072,138.56812214318467,139.2446355289619,139.2446355289619,9791690
2023-06-07,139.38715657040075,140.2311569608902,139.17148141800303,139.71846844987368,139.71846844987368,9589747
2023-06-08,138.8124642869676,139.04313409868536,137.86827948243837,138.52716495267103,138.52716495267103,6222798
2023-06-09,138.8020889830336,139.36024659331036,138.40822457737943,139.18371856130486,139.18371856130486,4904722
2023-06-10,137.30659584074527,138.42952310014772,136.65536286370377,138.20903689107755,138.20903689107755,6215622
2023-06-11,138.1823502758784,139.18255975696425,138.07575724557043,138.99612149482,138.99612149482,7879771
2023-06-12,140.1787595471581,140.95834402072487,139.49687176922438,140.1547170738274,140.1547170738274,9481209
2023-06-13,139.46389600633643,139.81402126550316,138.33462102970503,139.3340347554757,139.3340347554757,4175684
2023-06-14,139.84525257216782,140.3552535612834,139.79704053330727,140.29741088472002,140.29741088472002,1629085
2023-06-15,141.0294880410452,141.998590671186,139.73301762743517,140.7101918116565,140.7101918116565,7071845
2023-06-16,140.70149194051652,142.41603785661442,140.29458397979366,141.532251971651,141.532251971651,3518638
2023-06-17,143.3960050549813,144.35679723750016,142.52525160464404,143.42904495430494,143.42904495430494,1603103
2023-06-18,142.57814873842085,144.17856466094852,141.79576325436258,143.18365683830208,143.18365683830208,2989968
2023-06-19,142.1040026200435,142.6038159231641,141.53698635905684,142.4299206739446,142.4299206739446,6303943
2023-06-20,141.56410557997725,141.9603475988799,140.80195703506774,141.54040624431906,141.54040624431906,6497191
2023-06-21,140.29438927671166,141.48283443505773,139.4158737154103,140.72459595935362,140.72459595935362,2257008
2023-06-22,140.4552164778246,141.3435148679933,140.05107615617356,140.6474942499395,140.6474942499395,7473507
2023-06-23,141.49179262936337,141.64568853570324,140.66161306319293,140.98864622475617,140.98864622475617,8437693
2023-06-24,140.97689108932462,142.0811701490768,140.30929770376105,141.2653370240862,141.2653370240862,6137997
2023-06-25,142.51036632915478,142.73480690099143,141.28467433118095,142.0925202731222,142.0925202731222,8270518
2023-06-26,141.5406687376713,142.32933977982273,140.77838360289468,142.1055221650001,142.1055221650001,6511934
2023-06-27,143.82395833111508,144.3609327540085,142.7612425932988,143.55905624215742,143.55905624215742,9173321
2023-06-28,144.01518371924843,144.60812365409012,142.85881609410654,143.29439940891947,143.29439940891947,8899284
2023-06-29,144.77874632544544,146.5946547833469,143.96091210927042,146.0145685755091,146.0145685755091,2003171
2023-06-30,146.24178829553887,146.73172276067186,146.12157924016827,146.6402359232741,146.6402359232741,8214938
2023-07-01,146.07161443044808,146.94907529307847,145.23858926889696,145.7830783668578,145.7830783668578,3900737
2023-07-02,144.6106631757752,144.9777859113854,144.60490451527707,144.7121858687967,144.7121858687967,2370485
2023-07-03,145.38023122072553,145.50974614200834,144.87007245413963,145.1946582840399,145.1946582840399,8045900
2023-07-04,144.66920290535614,145.85994357858303,144.30274137048474,144.97119549871405,144.97119549871405,2681076
2023-07-05,145.7284908865426,146.68414238477234,145.2890233011969,145.68519599280614,145.68519599280614,9501598
2023-07-06,146.08059499968363,147.02056123464513,145.38512779299376,146.15843361737967,146.15843361737967,6312399
2023-07-07,146.66949573555272,147.4790118102776,145.69704660345246,146.0856047047228,146.0856047047228,1981883
2023-07-08,145.36602140830502,146.02126338894405,144.7901173640319,145.2388109866544,145.2388109866544,2668321
2023-07-09,143.89276509300615,144.4436224636153,143.4864196310942,143.72396376196855,143.72396376196855,4293705
2023-07-10,143.07151032684027,143.3644355698129,142.69825853521093,143.2774488099015,143.2774488099015,7154512
2023-07-11,143.89004449218874,144.54230081729568,143.66277486492558,144.133847604225,144.133847604225,4759505
2023-07-12,144.1316622544454,144.7206298653675,144.05846633067694,144.3479413483552,144.3479413483552,9415414
2023-07-13,143.29942864083233,143.55918242459265,142.4987539762618,143.1022025696432,143.1022025696432,6418952
2023-07-14,143.06489125508426,143.99880360918297,142.39667845652926,143.2753834954944,143.2753834954944,5609688
2023-07-15,143.80558830367144,144.30146403875023,143.0412105292136,143.66070087522323,143.66070087522323,5264423
2023-07-16,143.8145438383448,143.89559005425247,142.3133493952215,142.7768434390221,142.7768434390221,9181883
2023-07-17,143.36613089668347,143.5863140986333,142.5507827647884,142.93056854496763,142.93056854496763,9306681
2023-07-18,142.8257654973297,143.67203602707323,141.9624318477579,142.98877726341362,142.98877726341362,8170837
2023-07-19,142.44641392666497,142.52254478615527,141.32672518044677,141.845806965583,141.845806965583,2519603
2023-07-20,141.9995566394205,143.05480123998004,141.52037476179075,142.20359432593128,142.20359432593128,2750740
2023-07-21,141.74531658471057,143.2595253793135,141.71967451890413,142.7643788522995,142.7643788522995,1863403
2023-07-22,143.34338694001607,144.32801667280143,143.00213911238993,143.84743009547478,143.84743009547478,1885421
2023-07-23,143.96583618699677,145.4936399321692,143.58564056821092,144.9012321475097,144.9012321475097,5278384
2023-07-24,143.34780603753194,144.34824374547776,142.94898325663505,143.5235627795526,143.5235627795526,6495671
2023-07-25,142.59494692923224,142.94275613713444,142.00556537041012,142.58573773963747,142.58573773963747,1978836
2023-07-26,143.93899166298377,144.61700781554282,142.56717046011926,143.10077300684614,143.10077300684614,4223522
2023-07-27,143.7780226446404,144.3437546086362,143.0066538649649,143.61455895775833,143.61455895775833,3217181
2023-07-28,144.02005637965996,144.3966349142338,143.25517311811782,144.12960664406438,144.12960664406438,9568438
2023-07-29,148.39704092531085,149.275670911666,147.169352396003,147.9823381347191,147.9823381347191,2556518
2023-07-30,147.44766099090833,149.3506546670192,146.72953791468183,148.55322864541228,148.55322864541228,3659083
2023-07-31,149.80660156464717,150.4650533993056,148.73327058963795,149.68879428559288,149.68879428559288,5113640
2023-08-01,151.02822864602956,151.8788103751238,150.6245634664097,150.6427960490861,150.6427960490861,5500398
2023-08-02,150.55489417750195,152.1614815013517,150.3591161918184,151.29418730039188,151.29418730039188,5877708
2023-08-03,151.550795077355,152.25915805407,150.9713551807734,150.97891805575154,150.97891805575154,8880317
2023-08-04,151.907135479992,152.74414880835567,151.0904125620902,151.7378872762448,151.7378872762448,9281447
2023-08-05,150.75741810475685,151.66253352337654,149.85938755580688,150.96506206170724,150.96506206170724,4895958
2023-08-06,151.04463438802034,151.72477515978065,150.4847611583909,150.7282434549672,150.7282434549672,8076042
2023-08-07,151.3782263360403,151.9968377142555,149.3158453623418,150.2428799071381,150.2428799071381,9839765
2023-08-08,150.4156871740537,151.16840381361132,150.26448665623488,150.32475404652445,150.32475404652445,2265898
2023-08-09,152.76352290634813,152.9221280116412,151.70497658639243,152.63941261319795,152.63941261319795,3120539
2023-08-10,150.54246697083607,151.65301817980512,150.19084428359645,150.7721474206062,150.7721474206062,1880412
2023-08-11,151.03348542624832,152.33025113872594,150.9320645977991,151.45840761098071,151.45840761098071,6947148
2023-08-12,150.26085964806316,150.2901069310977,149.35981998060473,149.84569173979105,149.84569173979105,4231185
2023-08-13,148.9457179610472,150.1995766245664,148.68894139332667,149.37375987400162,149.37375987400162,8319764
2023-08-14,150.4984935895787,150.62736345705213,150.17783756900707,150.462710470969,150.462710470969,9706483
2023-08-15,150.2881617666819,150.8621093443236,149.9808718017556,150.52699049006446,150.52699049006446,6923098
2023-08-16,149.68873562500832,150.43224388129994,148.64621981430247,149.44924571213514,149.44924571213514,2228337
2023-08-17,148.90077305551867,149.061532951567,148.19478072619992,148.73394200287518,148.73394200287518,1484814
2023-08-18,149.9323097239388,150.75027674805787,149.10223205265385,149.41353975180985,149.41353975180985,9359922
2023-08-19,148.42816492066535,149.5153072980505,147.81783113735443,148.68317312009273,148.68317312009273,4690583
2023-08-20,148.764694242028,149.40709944343556,148.0485435678048,148.8996317096747,148.8996317096747,2599908
2023-08-21,148.45582169168736,148.95158942129535,148.18319769095382,148.9452035495785,148.9452035495785,3164412
2023-08-22,148.07145657193465,148.58064133514762,147.6579074704093,148.2936032019727,148.2936032019727,6309792
2023-08-23,150.62619753782045,151.2431244561962,150.31566119796108,150.43754729129802,150.43754729129802,3353847
2023-08-24,151.44996062193871,152.43114679996614,150.89031696408136,151.07146631361604,151.07146631361604,3892478
2023-08-25,148.58524106486962,149.6781372539751,147.90412321090463,149.04632372695843,149.04632372695843,2984117
2023-08-26,149.66758100178066,149.9273845828448,149.0513396940322,149.23277804172784,149.23277804172784,6949852
2023-08-27,149.24881050636193,149.88281620946154,148.0458281932924,148.57099157695947,148.57099157695947,1029725
2023-08-28,149.63014236336753,150.17012774308338,148.71437865003327,149.4234249117557,149.4234249117557,1888036
2023-08-29,149.569302079602,150.34914747475315,148.52402725022824,148.630904173323,148.630904173323,3971783
2023-08-30,148.1292731323043,148.62314837068305,147.56196091267537,148.5161677318561,148.5161677318561,3662761
2023-08-31,148.39882765918082,149.78218291333857,148.14226487547947,149.02115501083654,149.02115501083654,7524559
2023-09-01,148.99755008055453,150.42817678368277,148.03462320531696,149.88691020500667,149.88691020500667,3513024
2023-09-02,149.43463595369548,150.39762795755448,148.20306815123095,148.68661379795088,148.68661379795088,3398083
2023-09-03,148.67929539028697,149.02116755632565,147.54612001233477,148.35211256210994,148.35211256210994,7536295
2023-09-04,147.84937491549377,148.50978914408293,147.29914837333752,147.877167250949,147.877167250949,4909439
2023-09-05,147.36382233153518,148.2958504370452,147.18042548552043,147.22383801837526,147.22383801837526,6627745
2023-09-06,148.42654773500718,149.09180198664706,147.79339635941315,148.98929225865638,148.98929225865638,4911146
2023-09-07,150.61714995942575,151.55437844666218,148.44287062741068,149.39427396961733,149.39427396961733,2707017
2023-09-08,148.19800060626991,148.88588632857073,147.53177819513596,148.1333900152823,148.1333900152823,1689556
2023-09-09,149.1059493596395,149.17378641874467,148.23206310291027,149.05125196233706,149.05125196233706,8288538
2023-09-10,151.53629147129902,151.83725503824584,150.28920169600127,151.1734081593497,151.1734081593497,3253722
2023-09-11,152.4463780357692,153.15455012441447,151.9777936479519,152.20587341990083,152.20587341990083,2649729
2023-09-12,150.79844546608638,150.86579606755515,150.47445861403858,150.6865034539468,150.6865034539468,2116271
2023-09-13,149.80703215335794,150.78443984125687,149.19605116450694,150.20226938108058,150.20226938108058,4099555
2023-09-14,151.7049147088352,152.05079776578816,151.0581520604605,151.46918053026718,151.46918053026718,6683797
2023-09-15,151.70252331288592,152.3234388306534,149.92164976178168,150.7615110646484,150.7615110646484,2681641
2023-09-16,151.87804051587213,151.92378254968463,150.30530736939664,151.20533049279464,151.20533049279464,1516409
2023-09-17,152.7765578595437,153.64809466569605,151.62654316692127,151.97996454622398,151.97996454622398,1666165
2023-09-18,150.7974262364303,152.0265230438233,150.56055567745582,151.0530340746459,151.0530340746459,3788363
2023-09-19,150.4987063084548,151.9623865738698,149.71818079321096,150.9935087185841,150.9935087185841,5476321
2023-09-20,147.68934791846522,148.50189321025798,147.4145418829171,147.75224137851504,147.75224137851504,4710388
2023-09-21,146.75571619332507,146.8858024334557,145.90523941866707,146.72785373718074,146.72785373718074,4235192
2023-09-22,147.02238134502304,147.78064454095207,146.0515473321388,146.47528558578756,146.47528558578756,2935090
2023-09-23,144.3812700889653,145.25208932028153,143.71372018967384,145.2275024038227,145.2275024038227,4937270
2023-09-24,147.62468886748468,147.64681241901368,146.7643783939197,146.85991370775437,146.85991370775437,7739013
2023-09-25,145.35076838050423,145.75338254894328,144.72690905582766,145.42977232979374,145.42977232979374,8089975
2023-09-26,144.77628730812305,145.47837103350142,144.3245196293858,144.98972784309674,144.98972784309674,9805586
2023-09-27,144.61441623275277,145.89087583819065,144.0278077695773,145.12046842038285,145.12046842038285,2033316
2023-09-28,145.73431337351604,147.24503708605545,145.56629916577117,146.56174170944894,146.56174170944894,5819075
2023-09-29,145.53746485025047,145.98336755662723,144.38900581332533,145.1258795582695,145.1258795582695,5742297
2023-09-30,146.32570229401867,146.59932896030034,145.42624623288123,146.28904331042446,146.28904331042446,4868452
2023-10-01,145.65429592157352,147.29640087160178,145.43755612148274,146.29927637144405,146.29927637144405,9074037
